101578,X
101580,X
101583,C
101585,X
101587,X
101588,X
101589,X
101594,X
101595,X
101597,X
101601,X
101602,X
101603,X
101610,X
101612,X
101613,X
101615,C
101616,X
101623,C
101627,C
101628,X
101631,X
101632,X
101634,X
101636,X
101638,X
101639,X
101643,X
101644,X
101646,X
101649,X
101655,X
101661,X
101665,X
101667,C
101669,X
101671,0
101674,X
101677,X
101678,X
101679,C
101682,X
101685,X
101686,X
101700,X
101712,X
101714,X
101715,X
101718,X
101720,X
101721,X
101728,X
101729,X
101730,C
101732,X
101734,X
101744,C
101748,X
101753,C
101756,C
101757,X
101758,X
101759,X
101762,X
101764,X
101768,X
101773,X
101777,X
101780,X
101783,X
101784,X
101789,X
101790,X
101791,X
101796,X
101800,C
101801,X
101802,X
101806,X
101807,X
101809,X
101815,X
101819,X
101821,X
101823,X
101825,X
101826,X
101827,X
101830,X
101831,0
101833,X
101837,X
101842,X
101843,X
101844,C
101847,X
101849,X
101852,X
101853,X
101859,X
101860,X
101862,C
101863,X
101867,X
101869,X
101870,X
101871,X
101873,X
101874,X
101875,X
101877,X
101878,X
101879,X
101880,X
101882,X
101887,X
101889,X
101894,X
101897,X
101898,X
101901,X
101903,C
101904,X
101907,X
101912,X
101913,X
101915,X
101920,X
101921,C
101922,C
101931,X
101936,X
101941,0
101947,C
101949,C
101953,X
101954,X
101955,X
101962,X
101963,C
101970,X
101973,X
101974,X
101977,X
101981,X
101982,X
101987,1
101989,X
101997,X
102002,X
102004,X
102005,X
102006,X
102007,X
102009,X
102011,X
102012,X
102014,X
102017,X
102019,X
102024,X
102028,X
102029,C
102035,X
102037,X
102039,X
102044,X
102048,X
102051,X
102052,X
102053,X
102054,X
102062,X
102063,0
102065,X
102066,0
102067,X
102068,X
102069,X
102070,X
102073,X
102074,X
102081,X
102082,X
102083,X
102089,C
102090,X
102091,X
102092,X
102093,X
102094,X
102096,X
102098,X
102099,X
102100,C
102107,X
102109,C
102113,C
102116,X
102118,X
102119,X
102121,X
102122,X
102123,X
102124,C
102125,X
102126,X
102129,X
102130,C
102131,C
102132,X
102138,X
102139,X
102143,X
102144,X
102145,X
102147,X
102151,X
102157,X
102158,X
102159,X
102160,C
102162,X
102163,X
102165,X
102166,X
102167,X
102169,C
102170,X
102171,X
102174,X
102175,X
102193,X
102194,C
102198,X
102200,X
102205,X
102206,X
102211,X
102212,X
102214,X
102216,X
102217,X
102218,X
102219,X
102220,X
102221,X
102222,X
102223,X
102225,0
102229,X
102230,X
102238,X
102239,X
102242,X
102246,X
102248,X
102249,X
102251,X
102252,C
102258,X
102261,X
102262,X
102263,X
102266,X
102267,X
102268,C
102270,X
102271,X
102273,X
102274,C
102286,X
102290,X
102291,X
102293,X
102296,X
102297,X
102300,C
102302,X
102305,C
102309,X
102311,X
102312,X
102315,X
102317,X
102319,X
102320,X
102321,X
102323,X
102329,C
102332,C
102334,X
102335,X
102340,X
102342,0
102343,X
102346,X
102347,C
102349,X
102354,X
102358,X
102360,X
102361,X
102368,X
102370,X
102374,X
102375,X
102376,X
102378,X
102380,C
102383,0
102386,X
102387,0
102391,X
102396,X
102403,X
102408,X
102410,X
102413,X
102414,X
102415,X
102417,X
102419,X
102421,X
102424,X
102430,C
102433,X
102439,C
102440,X
102441,0
102443,X
102444,X
102445,C
102448,C
102449,C
102450,X
102451,X
102453,X
102456,X
102457,X
102458,X
102459,X
102460,X
102465,X
102468,X
102470,X
102475,X
102476,X
102483,X
102491,X
102492,X
102493,C
102494,X
102501,C
102505,C
102506,X
102509,X
102510,X
102514,X
102515,X
102516,X
102517,X
102519,X
102520,X
102521,C
102522,X
102525,X
102528,0
102532,X
102538,X
102542,X
102545,X
102547,C
102548,X
102549,X
102551,C
102552,X
102553,X
102562,X
102563,C
102564,X
102565,X
102568,X
102570,X
102574,X
102575,X
102581,X
102582,X
102586,X
102587,X
102588,X
102590,C
102591,X
102592,X
102594,X
102596,X
102597,X
102598,X
102600,C
102605,X
102608,X
102613,C
102614,X
102617,X
102619,X
102624,C
102627,X
102628,X
102631,X
102632,X
102633,1
102634,X
102636,C
102637,X
102641,X
102645,X
102646,X
102647,C
102650,X
102652,X
102653,X
102654,X
102655,X
102658,X
102660,X
102673,X
102675,X
102676,X
102677,X
102679,X
102683,X
102684,X
102688,1
102689,X
102690,C
102693,X
102694,X
102696,C
102701,C
102702,X
102703,X
102704,X
102708,X
102713,X
102717,0
102720,X
102727,X
102728,X
102731,X
102733,C
102737,0
102742,X
102748,X
102749,C
102750,X
102751,C
102752,C
102755,X
102758,X
102763,X
102766,1
102768,X
102770,X
102771,X
102772,X
102774,X
102776,X
102777,X
102784,C
102786,X
102793,X
102796,X
102799,X
102800,X
102801,X
102802,X
102804,X
102805,X
102807,X
102810,C
102813,X
102814,X
102815,X
102816,X
102818,X
102821,X
102822,X
102823,X
102824,X
102825,X
102826,X
102832,X
102833,X
102834,C
102836,C
102838,X
102842,X
102849,X
102854,X
102856,X
102859,C
102862,X
102863,X
102867,C
102868,X
102871,X
102872,X
102873,X
102874,C
102875,X
102877,C
102883,C
102887,X
102889,X
102890,X
102892,X
102893,X
102897,C
102898,X
102900,0
102901,X
102903,C
102906,X
102907,X
102909,X
102912,X
102917,X
102919,X
102920,X
102925,X
102927,X
102928,X
102931,X
102932,X
102933,X
102934,X
102935,C
102936,0
102938,X
102941,X
102942,X
102948,X
102950,C
102958,X
102959,X
102961,X
102969,X
102971,X
102974,X
102976,X
102978,X
102979,X
102982,X
102985,X
102986,X
102987,X
102989,X
102993,X
102995,X
102996,X
103001,X
103002,C
103003,X
103004,X
103006,X
103007,X
103013,X
103014,X
103016,X
103020,X
103024,X
103025,X
103027,X
103029,X
103031,X
103033,X
103036,X
103041,X
103043,X
103045,C
103049,X
103054,X
103055,X
103056,X
103061,X
103062,X
103066,X
103068,X
103069,X
103072,X
103074,0
103077,X
103078,X
103081,X
103083,X
103090,C
103091,C
103092,X
103097,X
103099,X
103106,C
103110,X
103112,X
103119,X
103127,X
103132,X
103144,X
103146,X
103147,X
103149,X
103150,X
103151,X
103153,X
103155,X
103158,X
103160,X
103161,C
103166,X
103167,X
103168,X
103171,X
103173,X
103175,X
103178,X
103184,X
103185,X
103188,X
103189,X
103190,X
103195,X
103196,X
103201,X
103206,X
103207,0
103216,X
103217,C
103218,X
103221,X
103224,X
103226,X
103227,C
103228,0
103230,X
103231,X
103232,C
103237,X
103239,C
103240,X
103241,X
103242,C
103243,X
103250,X
103252,X
103255,X
103256,X
103257,X
103258,X
103259,X
103264,X
103268,X
103269,X
103273,X
103278,X
103280,X
103283,X
103285,C
103286,X
103287,X
103290,X
103294,X
103297,X
103298,X
103306,X
103308,X
103315,X
103318,X
103325,X
103326,X
103329,X
103330,X
103334,X
103338,0
103340,X
103341,X
103343,X
103345,X
103349,C
103350,X
103354,X
103367,X
103368,X
103369,X
103371,X
103373,X
103376,X
103377,X
103380,X
103390,X
103391,X
103396,C
103398,X
103404,X
103405,C
103406,X
103408,X
103410,X
103411,X
103416,X
103418,X
103420,X
103426,X
103430,X
103431,0
103432,X
103433,X
103436,X
103440,C
103442,X
103444,X
103445,X
103446,X
103447,X
103449,C
103453,X
103456,X
103457,X
103459,X
103460,X
103461,0
103462,X
103463,X
103464,X
103467,X
103471,X
103472,X
103473,X
103474,X
103475,X
103476,X
103478,X
103479,X
103480,X
103486,C
103487,0
103489,X
103493,X
103494,X
103497,X
103501,X
103506,X
103508,X
103509,X
103513,X
103515,X
103522,X
103525,X
103529,C
103539,X
103543,0
103544,X
103546,X
103547,X
103549,X
103551,X
103554,C
103556,X
103562,X
103568,C
103569,X
103572,X
103574,X
103575,X
103582,X
103583,X
103584,X
103587,X
103588,X
103591,X
103592,X
103593,X
103594,X
103596,X
103597,X
103598,X
103603,X
103604,X
103609,X
103613,X
103614,X
103615,X
103616,X
103618,X
103620,X
103624,X
103625,X
103626,X
103627,C
103628,X
103629,X
103631,C
103632,X
103633,X
103635,0
103636,X
103638,X
103641,C
103642,X
103643,X
103645,C
103646,X
103647,X
103648,X
103651,X
103652,X
103654,C
103657,X
103658,X
103659,0
103661,X
103665,X
103666,X
103668,X
103669,X
103673,X
103676,X
103677,X
103682,X
103683,X
103687,C
103691,0
103694,X
103697,X
103710,X
103711,X
103713,X
103715,X
103716,X
103717,X
103719,X
103720,X
103721,X
103722,X
103723,X
103725,X
103730,X
103731,X
103733,X
103740,X
103752,C
103758,X
103759,X
103761,X
103762,X
103770,X
103773,X
103774,X
103775,X
103781,C
103783,X
103784,X
103785,X
103786,X
103789,X
103795,X
103799,X
103805,X
103806,C
103808,X
103809,X
103811,C
103813,X
103815,X
103817,X
103818,X
103819,X
103821,C
103822,X
103823,X
103824,X
103825,X
103827,X
103828,X
103830,X
103833,X
103835,C
103838,C
103839,X
103842,X
103846,X
103847,X
103848,X
103851,X
103853,X
103854,X
103856,X
103857,X
103861,X
103862,X
103864,X
103865,X
103867,X
103870,X
103872,0
103873,X
103876,X
103878,X
103880,C
103882,X
103883,X
103890,X
103893,X
103896,X
103899,X
103900,X
103901,X
103902,C
103904,C
103907,X
103911,X
103913,X
103914,X
103915,X
103918,X
103921,X
103927,C
103937,X
103940,X
103945,X
103951,C
103954,C
103955,X
103958,X
103959,X
103963,X
103965,X
103966,X
103972,X
103974,C
103975,X
103976,X
103981,C
103984,X
103985,C
103990,X
103996,X
103998,X
103999,X
104000,X
104002,C
104010,C
104011,X
104012,X
104013,X
104014,X
104015,X
104018,X
104019,X
104020,X
104022,X
104023,X
104026,X
104032,X
104035,X
104038,X
104044,X
104045,X
104046,X
104047,X
104048,X
104053,X
104054,X
104058,C
104063,X
104066,X
104067,X
104071,X
104077,X
104080,X
104087,X
104095,X
104097,X
104098,X
104100,X
104102,C
104104,X
104108,X
104110,X
104120,X
104122,X
104123,X
104125,C
104126,X
104127,X
104128,X
104129,X
104130,C
104131,X
104132,X
104133,X
104135,X
104136,X
104141,X
104142,X
104146,X
104147,X
104148,X
104149,X
104150,X
104151,X
104156,C
104157,X
104158,X
104159,X
104162,0
104165,X
104175,X
104177,X
104180,X
104183,X
104184,X
104185,X
104188,X
104199,X
104206,X
104210,X
104211,X
104215,X
104216,X
104220,X
104223,C
104226,X
104227,X
104230,C
104234,X
104241,X
104242,X
104246,X
104249,X
104250,X
104257,X
104261,X
104262,X
104263,X
104265,X
104268,X
104269,X
104272,X
104273,X
104274,X
104277,C
104283,X
104289,X
104294,X
104295,X
104296,X
104298,X
104300,X
104304,X
104305,X
104308,X
104312,X
104318,C
104319,X
104320,X
104321,C
104323,X
104327,X
104331,X
104332,C
104333,X
104335,X
104343,X
104344,X
104345,X
104349,X
104350,C
104351,X
104353,X
104354,X
104355,0
104356,X
104368,C
104369,X
104370,1
104372,C
104377,X
104379,0
104381,X
104383,C
104384,0
104385,X
104389,X
104391,X
104393,X
104394,C
104402,X
104405,X
104407,C
104408,X
104409,X
104412,X
104414,X
104416,X
104417,X
104421,X
104424,X
104432,X
104435,X
104445,X
104446,X
104452,X
104455,C
104458,X
104460,X
104463,X
104466,X
104467,X
104468,X
104469,C
104470,C
104471,X
104472,X
104473,X
104474,C
104476,C
104479,X
104480,1
104481,X
104482,X
104483,X
104484,C
104488,X
104493,X
104497,C
104498,C
104499,X
104501,X
104502,X
104503,X
104506,X
104510,X
104511,X
104512,X
104516,C
104519,X
104520,X
104523,C
104528,X
104529,X
104530,X
104533,X
104536,X
104539,X
104541,X
104545,X
104548,X
104553,X
104554,X
104555,X
104556,0
104562,X
104565,X
104569,X
104570,X
104571,C
104572,X
104573,X
104574,X
104577,X
104578,X
104579,X
104584,X
104588,X
104589,0
104596,X
104603,0
104605,X
104607,X
104609,0
104610,X
104611,X
104615,X
104617,C
104618,X
104619,X
104620,X
104622,X
104624,X
104625,X
104626,X
104627,X
104629,X
104634,X
104637,X
104639,C
104646,X
104652,X
104654,X
104657,X
104660,X
104662,X
104663,X
104665,C
104667,X
104677,X
104680,X
104682,X
104684,X
104685,X
104687,X
104688,C
104691,X
104692,X
104693,X
104694,X
104697,X
104698,X
104699,X
104700,X
104704,X
104706,C
104712,X
104714,X
104716,X
104717,C
104718,X
104723,X
104724,C
104726,C
104730,C
104734,C
104735,X
104736,X
104737,C
104738,X
104739,X
104741,X
104743,X
104744,C
104746,X
104747,X
104753,X
104756,X
104757,X
104761,C
104764,C
104766,C
104767,X
104772,0
104773,X
104774,X
104776,X
104779,X
104783,0
104784,X
104788,X
104791,X
104793,X
104796,1
104803,X
104814,X
104815,X
104818,C
104821,X
104823,X
104827,X
104830,X
104831,X
104833,X
104834,X
104835,X
104839,X
104840,X
104848,X
104849,X
104851,X
104852,X
104855,X
104860,X
104861,X
104862,X
104864,X
104870,X
104871,X
104877,X
104878,X
104879,X
104880,X
104882,X
104885,X
104886,X
104887,X
104888,C
104892,X
104899,X
104902,C
104903,X
104905,X
104906,X
104907,X
104908,X
104910,X
104916,X
104918,X
104919,C
104921,X
104931,X
104932,X
104933,X
104936,X
104937,C
104938,X
104941,X
104942,X
104943,X
104944,X
104951,C
104952,X
104960,C
104962,X
104963,X
104965,X
104969,C
104970,X
104972,C
104980,1
104981,X
104984,X
104987,X
104988,X
104991,C
104996,X
105000,X
105003,X
105004,X
105008,C
105013,C
105015,X
105016,C
105019,X
105021,X
105022,X
105024,X
105026,X
105027,X
105028,X
105029,X
105030,X
105035,X
105041,X
105049,X
105053,C
105055,X
105059,X
105063,X
105065,X
105066,X
105067,C
105071,X
105072,C
105073,X
105074,X
105075,0
105077,C
105079,X
105081,0
105082,X
105095,C
105098,1
105101,X
105103,C
105104,X
105112,X
105113,X
105114,X
105115,X
105118,X
105120,C
105123,X
105125,X
105128,X
105130,X
105131,X
105133,X
105134,X
105135,X
105136,C
105139,X
105140,X
105141,X
105142,X
105144,X
105145,C
105146,X
105149,X
105151,X
105155,X
105159,X
105163,X
105168,X
105172,X
105173,X
105174,X
105176,X
105180,X
105181,X
105182,X
105184,C
105192,X
105195,X
105196,X
105197,X
105200,C
105203,X
105206,X
105213,X
105214,X
105215,C
105219,X
105223,X
105224,C
105225,X
105227,C
105228,X
105232,X
105233,X
105234,X
105235,X
105237,X
105239,X
105244,X
105245,X
105246,X
105247,C
105248,X
105249,C
105251,X
105256,X
105264,X
105271,X
105276,X
105279,C
105280,X
105282,X
105283,X
105286,X
105288,X
105289,C
105290,X
105291,X
105296,C
105297,X
105298,X
105300,X
105307,X
105312,X
105316,0
105318,X
105319,X
105321,X
105323,C
105324,X
105325,C
105332,X
105333,X
105336,X
105338,X
105343,C
105344,X
105345,X
105346,C
105348,C
105350,X
105351,X
105352,X
105357,X
105359,X
105360,X
105365,0
105366,X
105367,X
105368,X
105370,X
105373,X
105374,X
105375,X
105376,X
105377,X
105379,X
105383,X
105385,X
105387,X
105389,X
105390,X
105394,X
105399,X
105400,X
105401,0
105403,X
105405,X
105410,X
105413,X
105414,X
105415,X
105417,X
105420,X
105421,X
105422,X
105423,X
105425,X
105426,X
105431,X
105433,X
105440,X
105442,X
105443,X
105446,X
105448,X
105452,X
105454,0
105455,X
105456,X
105457,X
105459,X
105460,X
105461,X
105463,C
105466,1
105470,X
105471,X
105474,X
105475,C
105480,X
105482,X
105486,X
105495,X
105498,X
105508,C
105509,C
105510,X
105514,X
105515,X
105518,X
105524,X
105529,C
105530,X
105531,X
105532,X
105534,X
105539,X
105540,X
105542,X
105544,X
105553,X
105557,X
105558,X
105570,C
105572,X
105574,C
105578,X
105584,X
105589,X
105595,X
105597,X
105600,C
105602,X
105603,X
105607,C
105609,C
105612,X
105613,C
105617,X
105618,1
105621,X
105622,X
105625,X
105629,X
105630,X
105634,X
105635,X
105637,X
105641,X
105644,X
105647,X
105648,X
105652,X
105654,X
105655,X
105657,X
105661,C
105671,X
105673,X
105678,X
105687,X
105689,X
105691,X
105692,X
105700,X
105706,X
105711,X
105712,X
105714,X
105717,X
105719,X
105720,C
105723,X
105725,X
105726,X
105730,X
105734,X
105735,X
105736,X
105737,X
105738,X
105740,X
105743,X
105744,X
105747,X
105748,X
105749,C
105750,X
105752,X
105753,0
105754,X
105755,X
105756,C
105758,X
105760,X
105762,0
105763,X
105767,X
105784,X
105791,X
105793,X
105798,5
105799,X
105801,C
105802,X
105805,X
105806,C
105807,X
105809,X
105814,X
105815,X
105816,X
105817,X
105820,X
105824,C
105826,X
105827,X
105828,X
105829,X
105832,0
105833,X
105838,C
105839,C
105840,X
105845,X
105846,C
105847,0
105851,C
105854,X
105856,X
105861,X
105865,X
105869,X
105870,X
105878,X
105888,X
105889,C
105890,X
105898,X
105899,X
105901,C
105904,X
105906,X
105910,X
105913,X
105916,X
105919,C
105922,X
105923,X
105927,X
105931,C
105933,C
105935,X
105937,X
105939,X
105941,X
105950,X
105952,X
105956,X
105958,X
105959,C
105961,X
105965,X
105966,X
105971,X
105973,X
105976,0
105978,X
105979,X
105981,X
105988,X
105995,X
105996,X
105997,X
105998,X
105999,X
106000,X
106001,X
106005,0
106006,X
106010,X
106011,X
106013,X
106014,X
106018,C
106022,X
106026,X
106027,X
106029,0
106032,X
106033,X
106035,C
106037,X
106038,X
106041,X
106043,0
106044,X
106049,X
106050,X
106053,X
106054,X
106055,X
106059,X
106060,X
106061,X
106064,X
106065,X
106078,C
106081,X
106082,C
106083,X
106084,X
106087,X
106088,X
106089,X
106090,X
106091,X
106096,X
106097,X
106101,X
106102,X
106106,X
106108,C
106109,X
106110,X
106111,X
106115,X
106116,X
106121,X
106124,X
106126,0
106131,X
106133,X
106139,X
106140,X
106141,X
106142,C
106147,X
106148,X
106149,X
106150,X
106155,C
106162,X
106166,X
106169,X
106178,X
106179,X
106180,X
106183,X
106189,X
106195,C
106196,X
106197,X
106198,X
106199,X
106206,X
106210,X
106211,X
106214,X
106216,X
106217,X
106222,X
106224,X
106225,X
106228,X
106241,C
106242,X
106243,X
106247,X
106249,X
106251,C
106258,X
106259,X
106261,X
106262,C
106263,C
106264,X
106271,X
106272,X
106276,X
106277,X
106280,C
106286,X
106288,X
106291,X
106293,X
106294,X
106295,X
106296,X
106297,C
106298,C
106305,X
106306,1
106307,X
106311,X
106314,X
106315,X
106316,X
106319,1
106320,X
106324,X
106328,X
106331,X
106332,X
106334,X
106339,X
106343,X
106344,0
106346,X
106347,X
106349,X
106352,C
106354,X
106357,X
106360,X
106365,X
106366,X
106367,X
106371,X
106373,X
106375,X
106377,X
106381,X
106383,X
106387,C
106389,X
106390,X
106391,X
106394,X
106396,X
106397,X
106400,X
106409,X
106411,X
106412,X
106413,X
106414,C
106418,X
106419,X
106422,X
106423,X
106426,X
106427,X
106428,X
106430,X
106433,X
106436,X
106437,X
106438,X
106440,X
106441,X
106442,0
106447,X
106450,X
106452,X
106453,X
106454,X
106457,X
106458,X
106459,C
106463,C
106470,0
106471,X
106472,X
106476,X
106480,X
106481,X
106483,X
106484,X
106487,X
106488,X
106491,X
106492,X
106494,X
106498,X
106505,C
106509,X
106514,X
106515,X
106520,C
106524,X
106525,X
106526,C
106527,X
106528,X
106529,X
106534,X
106539,X
106540,X
106541,X
106544,X
106548,X
106550,0
106554,X
106555,X
106559,X
106562,X
106568,X
106569,X
106571,X
106574,X
106575,X
106576,X
106577,X
106583,0
106584,X
106585,X
106590,X
106592,X
106593,X
106594,X
106595,X
106597,X
106598,X
106599,C
106602,X
106604,X
106606,C
106607,X
106610,X
106612,0
106616,X
106618,X
106620,C
106621,1
106622,X
106624,0
106625,X
106626,X
106631,X
106632,X
106634,X
106642,X
106643,X
106644,C
106645,X
106647,X
106651,X
106654,C
106655,X
106657,C
106659,X
106660,X
106664,X
106667,X
106668,X
106669,C
106672,X
106673,X
106674,X
106675,C
106679,C
106681,X
106682,X
106684,X
106687,X
106688,X
106693,X
106694,X
106696,X
106699,X
106705,X
106706,C
106711,X
106713,X
106715,X
106716,X
106717,X
106718,X
106720,X
106721,X
106722,X
106723,X
106729,X
106730,X
106731,C
106732,C
106733,X
106734,X
106735,X
106737,X
106738,X
106739,X
106747,X
106748,X
106753,X
106754,X
106756,C
106759,X
106760,C
106761,X
106763,X
106768,X
106769,X
106772,X
106773,X
106777,X
106778,X
106779,X
106786,X
106787,X
106794,X
106797,X
106798,X
106800,X
106801,X
106802,C
106803,X
106804,X
106805,X
106806,X
106807,X
106808,X
106809,X
106810,X
106812,X
106813,X
106814,X
106817,X
106820,X
106822,X
106823,X
106824,X
106825,C
106827,X
106832,X
106837,X
106841,X
106844,X
106846,X
106851,X
106852,X
106853,X
106854,X
106855,X
106861,X
106866,X
106867,X
106871,X
106872,X
106873,X
106876,X
106877,X
106878,X
106881,C
106882,X
106883,C
106890,C
106895,X
106896,C
106900,X
106901,X
106902,X
106903,X
106904,C
106906,X
106907,0
106908,X
106910,C
106914,X
106916,X
106917,X
106918,X
106919,X
106920,X
106921,C
106922,X
106923,X
106924,X
106931,X
106933,C
106936,X
106937,X
106938,C
106939,X
106941,C
106943,X
106948,X
106951,X
106954,X
106961,X
106962,X
106964,X
106967,X
106968,X
106973,X
106980,X
106981,X
106986,X
106987,X
106990,X
106991,X
106992,0
106997,C
106998,X
107000,X
107002,C
107011,X
107012,X
107013,X
107015,X
107018,X
107023,X
107024,X
107030,X
107033,X
107034,X
107041,X
107048,C
107049,X
107052,0
107054,X
107059,C
107061,X
107062,X
107063,X
107065,X
107066,X
107067,X
107071,X
107072,X
107078,X
107079,X
107081,X
107086,C
107087,X
107092,C
107095,X
107096,X
107099,X
107101,X
107107,X
107115,C
107117,X
107118,X
107119,X
107124,X
107125,X
107130,X
107131,X
107135,X
107138,X
107145,X
107152,X
107153,X
107161,X
107162,X
107163,X
107164,C
107165,C
107170,X
107176,X
107177,X
107183,X
107185,X
107190,X
107191,X
107199,0
107205,X
107206,X
107208,X
107211,X
107212,X
107213,X
107215,X
